,ID,Frame,X,Y,Contours
208,39.0,10.0,115.6905073140367,349.7936507936508,"514    [[123.50196078431372, 351.0], [123.0, 350.4980...
Name: Contours, dtype: object"
209,39.0,11.0,116.76987239340177,349.8412698412698,"569    [[124.50196078431372, 353.0], [124.50196078431...
Name: Contours, dtype: object"
210,39.0,12.0,114.65387631975867,349.55384615384617,"626    [[122.50196078431372, 353.0], [122.50196078431...
Name: Contours, dtype: object"
211,39.0,13.0,114.62310708898943,350.26153846153846,"686    [[122.50196078431372, 353.0], [122.50196078431...
Name: Contours, dtype: object"
212,39.0,14.0,114.79233785822021,349.46153846153845,"746    [[122.50196078431372, 354.0], [122.50196078431...
Name: Contours, dtype: object"
213,39.0,15.0,115.73079939668175,349.4923076923077,"809    [[123.50196078431372, 354.0], [123.50196078431...
Name: Contours, dtype: object"
214,39.0,16.0,116.63849170437405,350.2153846153846,"875    [[124.50196078431372, 353.0], [124.50196078431...
Name: Contours, dtype: object"
215,39.0,17.0,115.80772247360483,349.3538461538462,"941    [[123.50196078431372, 354.0], [123.50196078431...
Name: Contours, dtype: object"
216,39.0,18.0,114.32092478782558,349.2985074626866,"1007    [[122.50196078431372, 353.0], [122.50196078431...
Name: Contours, dtype: object"
217,39.0,19.0,117.09704419081065,349.3134328358209,"1074    [[125.50196078431372, 351.0], [125.0, 350.4980...
Name: Contours, dtype: object"
218,40.0,0.0,237.97828928672917,424.9130434782609,"22    [[246.50196078431372, 423.0], [246.0, 422.4980...
Name: Contours, dtype: object"
219,40.0,1.0,237.96379653310598,425.1014492753623,"70    [[246.50196078431372, 425.0], [246.0, 424.4980...
Name: Contours, dtype: object"
220,40.0,2.0,234.55973075797482,425.8358208955224,"120    [[242.50196078431372, 427.0], [242.50196078431...
Name: Contours, dtype: object"
221,40.0,3.0,235.44368958851146,425.83098591549293,"167    [[244.50196078431372, 425.0], [244.50196078431...
Name: Contours, dtype: object"
222,40.0,4.0,236.6111422346716,426.1904761904762,"218    [[244.50196078431372, 425.0], [244.50196078431...
Name: Contours, dtype: object"
223,40.0,5.0,237.3904378189632,426.4109589041096,"267    [[246.50196078431372, 425.0], [246.0, 424.4980...
Name: Contours, dtype: object"
224,40.0,6.0,235.63701316142894,426.32876712328766,"316    [[244.50196078431372, 427.0], [244.50196078431...
Name: Contours, dtype: object"
225,40.0,7.0,235.36304055868922,426.3424657534247,"367    [[244.50196078431372, 426.0], [244.50196078431...
Name: Contours, dtype: object"
226,40.0,8.0,234.6644104217029,425.7671232876712,"419    [[243.50196078431372, 428.0], [243.50196078431...
Name: Contours, dtype: object"
227,40.0,9.0,236.9545709192768,426.012987012987,"474    [[246.50196078431372, 426.0], [246.50196078431...
Name: Contours, dtype: object"
228,40.0,10.0,237.12340208810795,426.09090909090907,"528    [[246.50196078431372, 427.0], [246.50196078431...
Name: Contours, dtype: object"
229,40.0,11.0,238.149376114082,426.2077922077922,"583    [[247.50196078431372, 428.0], [247.50196078431...
Name: Contours, dtype: object"
230,40.0,12.0,236.09742806213393,426.12987012987014,"641    [[245.50196078431372, 428.0], [245.50196078431...
Name: Contours, dtype: object"
231,40.0,13.0,235.92669281045752,426.52,"701    [[245.50196078431372, 427.0], [245.50196078431...
Name: Contours, dtype: object"
232,40.0,14.0,236.4747083643584,426.0253164556962,"762    [[246.50196078431372, 426.0], [246.50196078431...
Name: Contours, dtype: object"
233,40.0,15.0,237.36078431372547,426.0126582278481,"825    [[247.50196078431372, 426.0], [247.50196078431...
Name: Contours, dtype: object"
234,40.0,16.0,238.3987589972698,426.1645569620253,"893    [[248.50196078431372, 427.0], [248.50196078431...
Name: Contours, dtype: object"
235,40.0,17.0,237.6728637133866,425.82716049382714,"959    [[248.50196078431372, 425.0], [248.50196078431...
Name: Contours, dtype: object"
236,40.0,18.0,236.17091089600396,425.7974683544304,"1025    [[246.50196078431372, 426.0], [246.50196078431...
Name: Contours, dtype: object"
237,40.0,19.0,238.81648051625714,425.53164556962025,"1093    [[249.50196078431372, 425.0], [249.50196078431...
Name: Contours, dtype: object"
238,41.0,0.0,194.18855673416908,299.8688524590164,"21    [[201.50196078431372, 304.0], [201.50196078431...
Name: Contours, dtype: object"
239,41.0,1.0,194.10658952105427,299.1639344262295,"69    [[201.50196078431372, 304.0], [201.50196078431...
Name: Contours, dtype: object"
240,41.0,2.0,191.02462230793955,300.0983606557377,"119    [[198.50196078431372, 304.0], [198.50196078431...
Name: Contours, dtype: object"
241,41.0,3.0,191.4841581076875,300.0952380952381,"165    [[199.50196078431372, 303.0], [199.50196078431...
Name: Contours, dtype: object"
242,41.0,4.0,192.4682850918145,300.07936507936506,"216    [[200.50196078431372, 303.0], [200.50196078431...
Name: Contours, dtype: object"
243,41.0,5.0,191.92698832341924,297.561797752809,"265    [[201.50196078431372, 303.0], [201.50196078431...
Name: Contours, dtype: object"
244,41.0,6.0,189.89562594268477,297.0879120879121,"314    [[199.50196078431372, 305.0], [199.50196078431...
Name: Contours, dtype: object"
245,41.0,7.0,189.14950475035374,296.64948453608247,"365    [[199.50196078431372, 303.0], [199.50196078431...
Name: Contours, dtype: object"
246,41.0,8.0,192.21189764041208,301.3220338983051,"417    [[199.50196078431372, 304.0], [199.50196078431...
Name: Contours, dtype: object"
247,41.0,9.0,195.1949484878697,301.4237288135593,"472    [[202.50196078431372, 305.0], [202.50196078431...
Name: Contours, dtype: object"
248,41.0,10.0,195.64757312761165,301.40983606557376,"526    [[203.50196078431372, 303.0], [203.50196078431...
Name: Contours, dtype: object"
249,41.0,11.0,196.6147862423658,301.4590163934426,"581    [[204.50196078431372, 304.0], [204.50196078431...
Name: Contours, dtype: object"
250,41.0,12.0,193.64757312761165,301.39344262295083,"639    [[201.50196078431372, 304.0], [201.50196078431...
Name: Contours, dtype: object"
251,41.0,13.0,193.1441010302426,301.47457627118644,"699    [[200.50196078431372, 305.0], [200.50196078431...
Name: Contours, dtype: object"
252,41.0,14.0,193.92376204719176,301.4237288135593,"760    [[201.50196078431372, 303.0], [201.50196078431...
Name: Contours, dtype: object"
253,41.0,15.0,194.13495175848112,300.9047619047619,"823    [[201.50196078431372, 305.0], [201.50196078431...
Name: Contours, dtype: object"
254,41.0,16.0,195.51757825937392,301.5964912280702,"891    [[202.50196078431372, 305.0], [202.50196078431...
Name: Contours, dtype: object"
255,41.0,17.0,194.90986820957892,301.1311475409836,"956    [[202.50196078431372, 302.0], [202.0, 301.4980...
Name: Contours, dtype: object"
256,41.0,18.0,193.64038527691778,301.57894736842104,"1021    [[200.50196078431372, 305.0], [200.50196078431...
Name: Contours, dtype: object"
257,41.0,19.0,196.62284141726866,301.4736842105263,"1089    [[203.50196078431372, 304.0], [203.50196078431...
Name: Contours, dtype: object"
258,42.0,0.0,191.29520434679895,319.421686746988,"20    [[201.50196078431372, 321.0], [201.50196078431...
Name: Contours, dtype: object"
259,42.0,1.0,191.14708189158014,319.16470588235296,"68    [[201.50196078431372, 321.0], [201.50196078431...
Name: Contours, dtype: object"
260,42.0,2.0,187.83335587108405,320.01149425287355,"118    [[198.50196078431372, 321.0], [198.50196078431...
Name: Contours, dtype: object"
261,42.0,3.0,188.45183085282306,320.34939759036143,"164    [[198.50196078431372, 323.0], [198.50196078431...
Name: Contours, dtype: object"
262,42.0,4.0,189.34708189158016,320.1058823529412,"214    [[199.50196078431372, 322.0], [199.50196078431...
Name: Contours, dtype: object"
263,42.0,5.0,190.43978266005197,320.578313253012,"264    [[200.50196078431372, 323.0], [200.50196078431...
Name: Contours, dtype: object"
264,42.0,6.0,189.32355247981545,320.88235294117646,"313    [[199.50196078431372, 322.0], [199.50196078431...
Name: Contours, dtype: object"
265,42.0,7.0,188.759283466473,320.51851851851853,"364    [[198.50196078431372, 323.0], [198.50196078431...
Name: Contours, dtype: object"
266,42.0,8.0,189.1747224190881,320.421686746988,"416    [[199.50196078431372, 322.0], [199.50196078431...
Name: Contours, dtype: object"
267,42.0,9.0,191.24701157571462,320.3975903614458,"471    [[201.50196078431372, 322.0], [201.50196078431...
Name: Contours, dtype: object"
268,42.0,10.0,191.1867706118592,320.4698795180723,"525    [[201.50196078431372, 321.0], [201.50196078431...
Name: Contours, dtype: object"
269,42.0,11.0,191.81036736533693,320.8390804597701,"580    [[202.50196078431372, 321.0], [202.50196078431...
Name: Contours, dtype: object"
270,42.0,12.0,190.10002306805072,320.8235294117647,"638    [[200.50196078431372, 322.0], [200.50196078431...
Name: Contours, dtype: object"
271,42.0,13.0,189.26472895040368,321.1058823529412,"697    [[199.50196078431372, 324.0], [199.50196078431...
Name: Contours, dtype: object"
272,42.0,14.0,190.56026458776282,320.96385542168673,"758    [[200.50196078431372, 323.0], [200.50196078431...
Name: Contours, dtype: object"
273,42.0,15.0,191.32355247981545,321.0235294117647,"821    [[201.50196078431372, 324.0], [201.50196078431...
Name: Contours, dtype: object"
274,42.0,16.0,192.1988188046303,321.421686746988,"889    [[202.50196078431372, 323.0], [202.50196078431...
Name: Contours, dtype: object"
275,42.0,17.0,191.759283466473,321.28395061728395,"954    [[201.50196078431372, 323.0], [201.50196078431...
Name: Contours, dtype: object"
276,42.0,18.0,190.46387904559413,321.4096385542169,"1020    [[200.50196078431372, 324.0], [200.50196078431...
Name: Contours, dtype: object"
277,42.0,19.0,195.03765549230445,322.8709677419355,"1088    [[205.50196078431372, 332.0], [205.50196078431...
Name: Contours, dtype: object"
278,43.0,0.0,180.22134361941497,337.08196721311475,"19    [[187.50196078431372, 340.0], [187.50196078431...
Name: Contours, dtype: object"
279,43.0,1.0,179.74618401206635,337.4307692307692,"67    [[187.50196078431372, 339.0], [187.50196078431...
Name: Contours, dtype: object"
280,43.0,2.0,176.62310708898943,338.2,"117    [[184.50196078431372, 337.0], [184.50196078431...
Name: Contours, dtype: object"
281,43.0,3.0,177.18659642961663,338.44776119402985,"162    [[185.50196078431372, 337.0], [185.0, 336.4980...
Name: Contours, dtype: object"
282,43.0,4.0,178.14182031021363,338.5820895522388,"213    [[186.50196078431372, 339.0], [186.50196078431...
Name: Contours, dtype: object"
283,43.0,5.0,178.8582382206614,339.1940298507463,"263    [[186.50196078431372, 342.0], [186.50196078431...
Name: Contours, dtype: object"
284,43.0,6.0,177.6846455505279,339.46153846153845,"312    [[185.50196078431372, 341.0], [185.50196078431...
Name: Contours, dtype: object"
285,43.0,7.0,177.15220233020742,339.1304347826087,"363    [[185.50196078431372, 338.0], [185.0, 337.4980...
Name: Contours, dtype: object"
286,43.0,8.0,176.70003016591252,339.5076923076923,"413    [[184.50196078431372, 341.0], [184.50196078431...
Name: Contours, dtype: object"
287,43.0,9.0,179.18659642961663,339.56716417910445,"469    [[187.50196078431372, 340.0], [187.50196078431...
Name: Contours, dtype: object"
288,43.0,10.0,179.21833747583537,339.6056338028169,"523    [[187.50196078431372, 340.0], [187.50196078431...
Name: Contours, dtype: object"
289,43.0,11.0,180.2101733447002,340.1014492753623,"578    [[188.50196078431372, 341.0], [188.50196078431...
Name: Contours, dtype: object"
290,43.0,12.0,178.1986569970454,340.1095890410959,"636    [[186.50196078431372, 342.0], [186.50196078431...
Name: Contours, dtype: object"
291,43.0,13.0,177.34509803921569,340.7464788732394,"696    [[185.50196078431372, 344.0], [185.50196078431...
Name: Contours, dtype: object"
292,43.0,14.0,178.28876001104666,340.6478873239437,"756    [[186.50196078431372, 343.0], [186.50196078431...
Name: Contours, dtype: object"
293,43.0,15.0,178.8013967230728,340.64383561643837,"818    [[187.50196078431372, 342.0], [187.50196078431...
Name: Contours, dtype: object"
294,43.0,16.0,179.40413644910018,341.1917808219178,"886    [[187.50196078431372, 344.0], [187.50196078431...
Name: Contours, dtype: object"
295,43.0,17.0,178.7253797293565,340.92957746478874,"951    [[187.50196078431372, 341.0], [187.50196078431...
Name: Contours, dtype: object"
296,43.0,18.0,177.1479149406241,341.4366197183099,"1017    [[185.50196078431372, 343.0], [185.50196078431...
Name: Contours, dtype: object"
297,43.0,19.0,179.80669281045752,341.16,"1085    [[188.50196078431372, 343.0], [188.50196078431...
Name: Contours, dtype: object"
298,44.0,0.0,178.5952692187986,304.1587301587302,"18    [[185.50196078431372, 307.0], [185.50196078431...
Name: Contours, dtype: object"
299,44.0,1.0,178.53177715530657,304.12698412698415,"66    [[185.50196078431372, 307.0], [185.50196078431...
Name: Contours, dtype: object"
300,44.0,2.0,175.5159041394335,304.93650793650795,"116    [[182.50196078431372, 307.0], [182.50196078431...
Name: Contours, dtype: object"
301,44.0,3.0,176.00822886531662,305.1475409836066,"163    [[182.50196078431372, 308.0], [182.50196078431...
Name: Contours, dtype: object"
302,44.0,4.0,176.64288826641763,305.12698412698415,"212    [[183.50196078431372, 307.0], [183.50196078431...
Name: Contours, dtype: object"
303,44.0,5.0,177.7063803299097,306.04761904761904,"262    [[184.50196078431372, 309.0], [184.50196078431...
Name: Contours, dtype: object"
304,44.0,6.0,176.62701525054464,306.0952380952381,"311    [[183.50196078431372, 309.0], [183.50196078431...
Name: Contours, dtype: object"
305,44.0,7.0,176.08733271086209,305.6825396825397,"362    [[183.50196078431372, 307.0], [183.50196078431...
Name: Contours, dtype: object"
306,44.0,8.0,176.09019607843138,305.40983606557376,"414    [[182.50196078431372, 307.0], [182.0, 306.4980...
Name: Contours, dtype: object"
307,44.0,9.0,177.9000301659125,305.44615384615383,"468    [[185.50196078431372, 306.0], [185.50196078431...
Name: Contours, dtype: object"
308,44.0,10.0,178.23018985371925,305.7142857142857,"522    [[185.50196078431372, 308.0], [185.50196078431...
Name: Contours, dtype: object"
309,44.0,11.0,179.1000301659125,306.0923076923077,"577    [[186.50196078431372, 307.0], [186.50196078431...
Name: Contours, dtype: object"
310,44.0,12.0,177.007967631497,306.4920634920635,"635    [[184.50196078431372, 307.0], [184.50196078431...
Name: Contours, dtype: object"
311,44.0,13.0,176.26926093514328,306.32307692307694,"695    [[183.50196078431372, 309.0], [183.50196078431...
Name: Contours, dtype: object"
312,44.0,14.0,177.0846455505279,306.24615384615385,"755    [[184.50196078431372, 308.0], [184.50196078431...
Name: Contours, dtype: object"
313,44.0,15.0,178.00796763149702,306.53968253968253,"819    [[185.50196078431372, 308.0], [185.50196078431...
Name: Contours, dtype: object"
314,44.0,16.0,178.88098350451287,306.6507936507937,"887    [[186.50196078431372, 307.0], [186.50196078431...
Name: Contours, dtype: object"
315,44.0,17.0,178.1000301659125,306.2,"952    [[185.50196078431372, 308.0], [185.50196078431...
Name: Contours, dtype: object"
316,44.0,18.0,176.96034858387796,305.8253968253968,"1018    [[184.50196078431372, 306.0], [184.50196078431...
Name: Contours, dtype: object"
317,44.0,19.0,179.26193588546528,306.44444444444446,"1086    [[186.50196078431372, 308.0], [186.50196078431...
Name: Contours, dtype: object"
318,45.0,0.0,172.21434173669468,292.57142857142856,"17    [[176.50196078431372, 294.0], [176.50196078431...
Name: Contours, dtype: object"
319,45.0,1.0,171.54655722754217,292.04651162790697,"65    [[176.50196078431372, 293.0], [176.50196078431...
Name: Contours, dtype: object"
320,45.0,2.0,167.07782135076252,292.1777777777778,"115    [[172.50196078431372, 294.0], [172.50196078431...
Name: Contours, dtype: object"
321,45.0,3.0,166.99023452518261,292.4901960784314,"160    [[173.50196078431372, 293.0], [173.50196078431...
Name: Contours, dtype: object"
322,45.0,4.0,167.4454901960784,292.1636363636364,"210    [[174.50196078431372, 293.0], [174.50196078431...
Name: Contours, dtype: object"
323,45.0,5.0,168.37722738218093,292.56140350877195,"260    [[175.50196078431372, 294.0], [175.50196078431...
Name: Contours, dtype: object"
324,45.0,6.0,166.5877536979704,292.4736842105263,"309    [[173.50196078431372, 295.0], [173.50196078431...
Name: Contours, dtype: object"
325,45.0,7.0,166.025456962446,292.33898305084745,"360    [[173.50196078431372, 293.0], [173.0, 292.4980...
Name: Contours, dtype: object"
326,45.0,8.0,165.09325357261548,291.6101694915254,"411    [[172.50196078431372, 294.0], [172.50196078431...
Name: Contours, dtype: object"
327,45.0,9.0,167.73732136922564,292.23728813559325,"466    [[175.50196078431372, 296.0], [175.50196078431...
Name: Contours, dtype: object"
328,45.0,10.0,168.8968565203859,292.5238095238095,"520    [[177.50196078431372, 293.0], [177.0, 292.4980...
Name: Contours, dtype: object"
329,45.0,11.0,170.38138916583583,292.8474576271187,"575    [[178.50196078431372, 295.0], [178.50196078431...
Name: Contours, dtype: object"
330,45.0,12.0,168.86511048863989,292.53968253968253,"633    [[177.50196078431372, 294.0], [177.50196078431...
Name: Contours, dtype: object"
331,45.0,13.0,168.4403277729002,292.7313432835821,"693    [[177.50196078431372, 292.0], [177.50196078431...
Name: Contours, dtype: object"
332,45.0,14.0,169.16156862745098,291.9076923076923,"753    [[177.50196078431372, 292.0], [177.50196078431...
Name: Contours, dtype: object"
333,45.0,15.0,169.5952692187986,291.8412698412698,"816    [[177.50196078431372, 292.0], [177.50196078431...
Name: Contours, dtype: object"
334,45.0,16.0,170.22310708898942,292.0,"883    [[177.50196078431372, 293.0], [177.50196078431...
Name: Contours, dtype: object"
335,45.0,17.0,169.26926093514328,291.18461538461537,"949    [[176.50196078431372, 293.0], [176.50196078431...
Name: Contours, dtype: object"
336,45.0,18.0,167.22605425731936,290.013698630137,"1015    [[174.50196078431372, 294.0], [174.50196078431...
Name: Contours, dtype: object"
337,45.0,19.0,169.91272953625892,291.14285714285717,"1083    [[176.50196078431372, 295.0], [176.50196078431...
Name: Contours, dtype: object"
338,46.0,0.0,171.3889200124494,321.968253968254,"16    [[178.50196078431372, 324.0], [178.50196078431...
Name: Contours, dtype: object"
339,46.0,1.0,170.7769532428356,321.6923076923077,"64    [[177.50196078431372, 327.0], [177.50196078431...
Name: Contours, dtype: object"
340,46.0,2.0,168.10320572673513,322.6825396825397,"114    [[175.50196078431372, 327.0], [175.50196078431...
Name: Contours, dtype: object"
341,46.0,3.0,168.51541478129712,322.6307692307692,"161    [[175.50196078431372, 327.0], [175.50196078431...
Name: Contours, dtype: object"
342,46.0,4.0,169.022417325139,322.67164179104475,"211    [[176.50196078431372, 326.0], [176.50196078431...
Name: Contours, dtype: object"
343,46.0,5.0,170.22310708898942,323.24615384615385,"261    [[177.50196078431372, 328.0], [177.50196078431...
Name: Contours, dtype: object"
344,46.0,6.0,168.64288826641763,323.14285714285717,"310    [[175.50196078431372, 328.0], [175.50196078431...
Name: Contours, dtype: object"
345,46.0,7.0,168.59526921879862,323.06349206349205,"361    [[175.50196078431372, 328.0], [175.50196078431...
Name: Contours, dtype: object"
346,46.0,8.0,168.1716710564823,323.089552238806,"412    [[175.50196078431372, 326.0], [175.50196078431...
Name: Contours, dtype: object"
347,46.0,9.0,169.9923378582202,323.0769230769231,"467    [[177.50196078431372, 324.0], [177.50196078431...
Name: Contours, dtype: object"
348,46.0,10.0,170.53281902925104,323.4918032786885,"521    [[177.50196078431372, 328.0], [177.50196078431...
Name: Contours, dtype: object"
349,46.0,11.0,171.22310708898942,323.9230769230769,"576    [[178.50196078431372, 328.0], [178.50196078431...
Name: Contours, dtype: object"
350,46.0,12.0,169.16156862745098,323.84615384615387,"634    [[176.50196078431372, 327.0], [176.50196078431...
Name: Contours, dtype: object"
351,46.0,13.0,168.85387631975865,324.2,"694    [[176.50196078431372, 328.0], [176.50196078431...
Name: Contours, dtype: object"
352,46.0,14.0,169.56352318705257,323.93650793650795,"754    [[176.50196078431372, 327.0], [176.50196078431...
Name: Contours, dtype: object"
353,46.0,15.0,170.89685652038594,323.7142857142857,"817    [[178.50196078431372, 327.0], [178.50196078431...
Name: Contours, dtype: object"
354,46.0,16.0,171.1769532428356,324.0615384615385,"884    [[178.50196078431372, 328.0], [178.50196078431...
Name: Contours, dtype: object"
355,46.0,17.0,170.24606286959224,323.3809523809524,"950    [[177.50196078431372, 326.0], [177.50196078431...
Name: Contours, dtype: object"
356,46.0,18.0,169.15082477435416,323.3333333333333,"1016    [[176.50196078431372, 321.0], [176.0, 320.4980...
Name: Contours, dtype: object"
357,46.0,19.0,171.4508518161363,323.1967213114754,"1084    [[178.50196078431372, 323.0], [178.50196078431...
Name: Contours, dtype: object"
358,47.0,0.0,162.70758416574176,306.5283018867924,"15    [[168.50196078431372, 311.0], [168.50196078431...
Name: Contours, dtype: object"
359,47.0,1.0,162.4298589611283,306.17543859649123,"63    [[168.50196078431372, 310.0], [168.50196078431...
Name: Contours, dtype: object"
360,47.0,2.0,159.30003565062387,306.6909090909091,"113    [[165.50196078431372, 311.0], [165.50196078431...
Name: Contours, dtype: object"
361,47.0,3.0,160.08185383244202,306.6,"159    [[166.50196078431372, 310.0], [166.50196078431...
Name: Contours, dtype: object"
362,47.0,4.0,160.67547299621603,306.49122807017545,"209    [[167.50196078431372, 307.0], [167.50196078431...
Name: Contours, dtype: object"
363,47.0,5.0,161.75427052176803,307.135593220339,"259    [[168.50196078431372, 311.0], [168.50196078431...
Name: Contours, dtype: object"
364,47.0,6.0,160.14915720674233,306.96491228070175,"308    [[166.50196078431372, 311.0], [166.50196078431...
Name: Contours, dtype: object"
365,47.0,7.0,159.65257560651378,307.0,"359    [[166.50196078431372, 311.0], [166.50196078431...
Name: Contours, dtype: object"
366,47.0,8.0,159.15576984892317,306.8032786885246,"410    [[166.50196078431372, 309.0], [166.50196078431...
Name: Contours, dtype: object"
367,47.0,9.0,161.15576984892317,306.7704918032787,"465    [[168.50196078431372, 309.0], [168.50196078431...
Name: Contours, dtype: object"
368,47.0,10.0,161.12298296367726,306.9016393442623,"519    [[168.50196078431372, 309.0], [168.50196078431...
Name: Contours, dtype: object"
369,47.0,11.0,161.6803600128576,306.78688524590166,"574    [[168.50196078431372, 312.0], [168.50196078431...
Name: Contours, dtype: object"
370,47.0,12.0,159.6147862423658,306.7049180327869,"631    [[166.50196078431372, 311.0], [166.50196078431...
Name: Contours, dtype: object"
371,47.0,13.0,159.07145969498907,307.3809523809524,"691    [[166.50196078431372, 309.0], [166.50196078431...
Name: Contours, dtype: object"
372,47.0,14.0,160.05387631975867,307.0769230769231,"752    [[167.50196078431372, 310.0], [167.50196078431...
Name: Contours, dtype: object"
373,47.0,15.0,160.4851038923032,307.089552238806,"815    [[168.50196078431372, 308.0], [168.50196078431...
Name: Contours, dtype: object"
374,47.0,16.0,161.10320572673513,307.53968253968253,"881    [[168.50196078431372, 311.0], [168.50196078431...
Name: Contours, dtype: object"
375,47.0,17.0,160.55973075797482,307.07462686567163,"947    [[168.50196078431372, 310.0], [168.50196078431...
Name: Contours, dtype: object"
376,47.0,18.0,158.72390986245244,307.0149253731343,"1013    [[166.50196078431372, 311.0], [166.50196078431...
Name: Contours, dtype: object"
377,47.0,19.0,161.62310708898943,306.67692307692306,"1080    [[169.50196078431372, 310.0], [169.50196078431...
Name: Contours, dtype: object"
378,48.0,0.0,153.90301434006437,190.71641791044777,"14    [[161.50196078431372, 193.0], [161.50196078431...
Name: Contours, dtype: object"
379,48.0,1.0,153.97828928672917,191.07246376811594,"62    [[161.50196078431372, 195.0], [161.50196078431...
Name: Contours, dtype: object"
380,48.0,2.0,150.73191247513498,191.43478260869566,"112    [[158.50196078431372, 195.0], [158.50196078431...
Name: Contours, dtype: object"
381,48.0,3.0,151.3591825462579,192.09859154929578,"158    [[159.50196078431372, 195.0], [159.50196078431...
Name: Contours, dtype: object"
382,48.0,4.0,152.3028445180889,192.1549295774648,"208    [[160.50196078431372, 195.0], [160.50196078431...
Name: Contours, dtype: object"
383,48.0,5.0,153.26059099696212,192.49295774647888,"257    [[161.50196078431372, 196.0], [161.50196078431...
Name: Contours, dtype: object"
384,48.0,6.0,151.44523233951114,192.76712328767124,"307    [[159.50196078431372, 198.0], [159.50196078431...
Name: Contours, dtype: object"
385,48.0,7.0,150.87335947712418,192.74666666666667,"357    [[159.50196078431372, 195.0], [159.50196078431...
Name: Contours, dtype: object"
386,48.0,8.0,150.3310135321734,192.43661971830986,"408    [[158.50196078431372, 197.0], [158.50196078431...
Name: Contours, dtype: object"
387,48.0,9.0,152.45893096964812,192.6986301369863,"463    [[160.50196078431372, 198.0], [160.50196078431...
Name: Contours, dtype: object"
388,48.0,10.0,152.74002614379086,192.8,"517    [[161.50196078431372, 195.0], [161.50196078431...
Name: Contours, dtype: object"
389,48.0,11.0,153.79335947712417,192.96,"572    [[162.50196078431372, 197.0], [162.50196078431...
Name: Contours, dtype: object"
390,48.0,12.0,151.7666928104575,193.0,"629    [[160.50196078431372, 198.0], [160.50196078431...
Name: Contours, dtype: object"
391,48.0,13.0,151.29223325693914,193.76623376623377,"689    [[160.50196078431372, 197.0], [160.50196078431...
Name: Contours, dtype: object"
392,48.0,14.0,151.86002614379083,193.06666666666666,"749    [[160.50196078431372, 198.0], [160.50196078431...
Name: Contours, dtype: object"
393,48.0,15.0,152.78002614379085,193.78666666666666,"812    [[161.50196078431372, 198.0], [161.50196078431...
Name: Contours, dtype: object"
394,48.0,16.0,153.3441813088872,194.06493506493507,"878    [[162.50196078431372, 198.0], [162.50196078431...
Name: Contours, dtype: object"
395,48.0,17.0,152.78002614379085,193.92,"944    [[161.50196078431372, 200.0], [161.50196078431...
Name: Contours, dtype: object"
396,48.0,18.0,151.15335947712418,193.73333333333332,"1010    [[160.50196078431372, 197.0], [160.50196078431...
Name: Contours, dtype: object"
397,48.0,19.0,153.79580226456778,193.91549295774647,"1077    [[162.50196078431372, 198.0], [162.50196078431...
Name: Contours, dtype: object"
398,1.0,0.0,440.75354874344106,416.16901408450707,"37    [[448.5019607843137, 420.0], [448.501960784313...
Name: Contours, dtype: object"
399,1.0,1.0,440.6781090518399,416.47945205479454,"86    [[448.5019607843137, 420.0], [448.501960784313...
Name: Contours, dtype: object"
400,1.0,2.0,437.595917271018,417.3972602739726,"135    [[445.5019607843137, 421.0], [445.501960784313...
Name: Contours, dtype: object"
401,1.0,3.0,437.86622479977905,417.1830985915493,"183    [[445.5019607843137, 422.0], [445.501960784313...
Name: Contours, dtype: object"
402,1.0,4.0,438.85619124362074,417.47945205479454,"233    [[446.5019607843137, 422.0], [446.501960784313...
Name: Contours, dtype: object"
403,1.0,5.0,440.0205748052646,417.6849315068493,"283    [[447.5019607843137, 423.0], [447.501960784313...
Name: Contours, dtype: object"
404,1.0,6.0,438.595917271018,417.67123287671234,"331    [[446.5019607843137, 421.0], [446.501960784313...
Name: Contours, dtype: object"
405,1.0,7.0,437.79335947712417,418.5466666666667,"382    [[445.5019607843137, 421.0], [445.501960784313...
Name: Contours, dtype: object"
406,1.0,8.0,437.584534658934,417.77464788732397,"437    [[445.5019607843137, 418.0], [445.501960784313...
Name: Contours, dtype: object"
407,1.0,9.0,439.69721071527204,417.83098591549293,"491    [[447.5019607843137, 420.0], [447.501960784313...
Name: Contours, dtype: object"
408,1.0,10.0,439.65495719414525,417.85915492957747,"544    [[447.5019607843137, 421.0], [447.501960784313...
Name: Contours, dtype: object"
409,1.0,11.0,440.640872687103,417.8732394366197,"601    [[448.5019607843137, 421.0], [448.501960784313...
Name: Contours, dtype: object"
410,1.0,12.0,439.2042529687931,417.53521126760563,"658    [[447.5019607843137, 420.0], [447.501960784313...
Name: Contours, dtype: object"
411,1.0,13.0,439.1027665860865,417.93150684931504,"719    [[447.5019607843137, 420.0], [447.501960784313...
Name: Contours, dtype: object"
412,1.0,14.0,439.7603008326618,417.4657534246575,"781    [[448.5019607843137, 419.0], [448.501960784313...
Name: Contours, dtype: object"
413,1.0,15.0,440.6200261437908,417.85333333333335,"844    [[449.5019607843137, 419.0], [449.501960784313...
Name: Contours, dtype: object"
414,1.0,16.0,441.2183374758354,418.32394366197184,"912    [[449.5019607843137, 421.0], [449.501960784313...
Name: Contours, dtype: object"
415,1.0,17.0,440.6781090518399,417.3150684931507,"976    [[449.5019607843137, 418.0], [449.501960784313...
Name: Contours, dtype: object"
